tariff.plan,payment.method,sex,age,activation.zone,activation.channel,vas1,vas2,q01.out.ch.peak,q01.out.dur.peak,q01.out.val.peak,q01.out.ch.offpeak,q01.out.dur.offpeak,q01.out.val.offpeak,q01.in.ch.tot,q01.in.dur.tot,q01.ch.sms,q01.ch.cc,q02.out.ch.peak,q02.out.dur.peak,q02.out.val.peak,q02.out.ch.offpeak,q02.out.dur.offpeak,q02.out.val.offpeak,q02.in.ch.tot,q02.in.dur.tot,q02.ch.sms,q02.ch.cc,q03.out.ch.peak,q03.out.dur.peak,q03.out.val.peak,q03.out.ch.offpeak,q03.out.dur.offpeak,q03.out.val.offpeak,q03.in.ch.tot,q03.in.dur.tot,q03.ch.sms,q03.ch.cc,q04.out.ch.peak,q04.out.dur.peak,q04.out.val.peak,q04.out.ch.offpeak,q04.out.dur.offpeak,q04.out.val.offpeak,q04.in.ch.tot,q04.in.dur.tot,q04.ch.sms,q04.ch.cc,q05.out.ch.peak,q05.out.dur.peak,q05.out.val.peak,q05.out.ch.offpeak,q05.out.dur.offpeak,q05.out.val.offpeak,q05.in.ch.tot,q05.in.dur.tot,q05.ch.sms,q05.ch.cc,q06.out.ch.peak,q06.out.dur.peak,q06.out.val.peak,q06.out.ch.offpeak,q06.out.dur.offpeak,q06.out.val.offpeak,q06.in.ch.tot,q06.in.dur.tot,q06.ch.sms,q06.ch.cc,q07.out.ch.peak,q07.out.dur.peak,q07.out.val.peak,q07.out.ch.offpeak,q07.out.dur.offpeak,q07.out.val.offpeak,q07.in.ch.tot,q07.in.dur.tot,q07.ch.sms,q07.ch.cc,q08.out.ch.peak,q08.out.dur.peak,q08.out.val.peak,q08.out.ch.offpeak,q08.out.dur.offpeak,q08.out.val.offpeak,q08.in.ch.tot,q08.in.dur.tot,q08.ch.sms,q08.ch.cc,q09.out.ch.peak,q09.out.dur.peak,q09.out.val.peak,q09.out.ch.offpeak,q09.out.dur.offpeak,q09.out.val.offpeak,q09.in.ch.tot,q09.in.dur.tot,q09.ch.sms,q09.ch.cc,y
4,Carta di Credito,B,42.09,1,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
7,Bollettino Postale,M,34.62,2,5,N,N,25,1591,10.2878,15,1080,3.6059,80,14410,0,0,80,11336,57.5565,16,2221,7.2965,99,21747,0,0,100,13507,56.2292,0,0,0,122,24256,0,0,132,14300,62.0218,0,0,0,101,20954,0,0,82,9870,42.0107,0,0,0,71,5585,0,0,155,19063,80.6881,0,0,0,34,4598,0,0,182,20558,88.6586,0,0,0,111,7621,0,0,101,14082,58.2873,0,0,0,81,6182,25,1,151,18770,79.3867,0,0,0,128,12313,34,2,113
7,Domiciliazione Bancaria,B,17.77,3,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,7278,29.1132,0,0,0,140,12948,3,1,733
8,Carta di Credito,B,27.6,1,7,Y,N,92,3931,29.6493,0,0,0,35,4173,219,1,112,12344,74.8129,0,0,0,86,16502,122,0,204,19932,123.0949,0,0,0,44,4638,160,3,229,22935,141.0599,0,0,0,51,4027,121,2,192,26672,135.6748,0,0,0,68,5206,72,7,200,27193,113.0679,0,0,0,66,8708,96,6,139,23255,67.0934,0,0,0,29,3345,48,1,167,31514,92.2237,0,0,0,50,3641,86,1,141,20959,64.3035,0,0,0,42,5047,39,0,1069
8,Domiciliazione Bancaria,B,25.24,3,5,N,N,0,0,0,0,0,0,10,236,0,1,5,286,1.9811,0,0,0,15,354,0,0,11,438,3.3807,0,0,0,22,996,0,2,23,1170,8.3702,0,0,0,35,1333,0,0,27,1870,12.3702,0,0,0,75,1789,0,0,19,921,6.6804,0,0,0,52,1626,0,0,13,856,5.7291,0,0,0,30,872,0,0,2,131,0.878,0,0,0,9,387,0,0,22,1311,8.9894,0,0,0,22,1195,0,0,0
3,Bollettino Postale,B,36,1,5,N,N,0,0,0,0,0,0,18,162,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,23,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0,0,0,0,0,3,1,0,0,0
7,Domiciliazione Bancaria,B,19.8,3,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,31290,142.8055,0,0,0,175,8362,8,5,134,10909,46.7559,0,0,0,58,4668,1,0,273,26407,117.3209,0,0,0,182,10479,0,0,473
6,Carta di Credito,M,34.62,1,3,Y,N,50,8629,34.4885,0,0,0,10,1528,0,0,47,5649,24.0529,0,0,0,25,414,0,0,89,10112,43.5569,0,0,0,12,330,0,0,66,7011,30.6409,0,0,0,10,227,0,0,58,8645,35.3706,0,0,0,16,1377,0,0,49,8819,35.0318,0,0,0,11,377,0,0,20,3320,13.3499,0,0,0,10,117,0,0,19,1501,7.0636,0,0,0,16,644,0,0,35,4679,19.5164,0,0,0,9,1582,0,0,68
8,Domiciliazione Bancaria,M,49.86,4,5,N,N,119,6267,41.0764,23,1066,2.886,110,5960,0,1,67,3522,24.965,0,0,0,50,3615,0,0,80,4390,30.6522,0,0,0,88,5158,0,0,70,3382,24.558,0,0,0,55,2979,0,0,89,4611,32.8183,0,0,0,40,2007,0,0,95,12382,73.2496,0,0,0,56,4677,0,0,91,13298,77.5274,0,0,0,67,5066,0,0,59,6275,38.2416,0,0,0,45,3074,0,0,117,7560,50.8178,0,0,0,62,3367,0,0,295
7,Domiciliazione Bancaria,B,37.18,1,5,Y,N,434,45013,234.161,61,10359,32.6235,369,21040,17,3,460,48419,235.6035,30,6578,18.5362,407,20715,10,2,464,52628,221.9251,0,0,0,498,27005,2,0,421,54952,228.9768,0,0,0,437,23792,4,0,372,41152,177.4406,0,0,0,414,21097,6,0,360,39859,168.773,0,0,0,543,22285,0,0,304,30199,132.1856,0,0,0,432,23258,2,0,134,12928,54.4123,0,0,0,118,4932,0,1,396,41987,178.6404,0,0,0,360,19281,0,0,993
6,Bollettino Postale,M,41.86,3,5,N,N,152,7358,57.9134,0,0,0,83,2715,0,0,154,8378,44.2743,0,0,0,55,2518,0,0,206,10821,58.0513,0,0,0,98,4430,0,0,189,9824,52.9084,0,0,0,141,6950,0,0,379,23113,117.6948,0,0,0,190,8720,0,0,634,36231,188.6157,0,0,0,162,10614,0,0,715,45744,229.4866,0,0,0,306,17967,0,0,442,30466,149.0877,0,0,0,251,21124,0,0,322,24100,115.1642,0,0,0,309,23172,0,3,1363
3,Bollettino Postale,B,43.73,1,5,N,N,126,19998,110.3043,8,3159,8.8526,84,9101,0,1,73,7827,45.6166,6,346,1.4993,68,5414,0,0,0,0,0,0,0,0,0,0,0,0,14,2534,13.7749,3,121,0.6172,9,577,0,0,148,16382,94.885,14,1836,6.1107,95,7813,0,0,114,8565,53.445,16,724,3.4918,66,4750,0,0,104,10078,59.7721,6,343,1.491,75,6764,0,0,79,7481,44.5547,17,1425,5.3784,83,5365,0,0,86,12686,70.6007,6,702,2.4036,68,7540,0,0,11779
6,Carta di Credito,M,29.93,4,5,N,N,0,0,0,0,0,0,0,0,0,0,7,632,2.8705,0,0,0,31,498,0,0,206,29327,182.2902,0,0,0,40,1066,0,0,396,34837,159.9746,0,0,0,128,7916,0,1,337,32031,143.4578,0,0,0,233,23573,0,0,287,35269,149.4977,0,0,0,242,33074,0,0,193,16590,76.3184,0,0,0,140,14354,0,0,188,16638,75.9605,0,0,0,109,13904,0,0,73,9726,40.5956,0,0,0,52,7017,0,0,348
3,Domiciliazione Bancaria,B,37.08,2,5,N,N,33,2852,17.2853,5,303,1.2865,44,841,0,0,24,1300,8.8046,3,109,0.5872,33,1120,0,0,47,3285,20.8349,5,363,1.4394,50,2232,0,0,42,2195,15.0155,7,553,2.1283,26,328,0,0,40,2558,16.5778,10,413,2.0824,57,2348,0,0,45,2385,16.2524,11,839,3.2687,41,1341,0,0,15,765,5.271,6,361,1.5375,36,1747,0,0,12,551,3.9204,14,795,3.4665,40,1540,0,0,46,2660,17.59,10,898,3.3146,23,1098,0,0,4759
8,Bollettino Postale,B,48.68,2,5,Y,N,63,5764,33.2438,104,7629,34.1894,78,5564,0,1,47,5079,26.6249,98,7619,27.8215,82,7812,0,1,53,3515,18.4008,75,6541,23.6047,52,4815,0,8,64,6258,22.9503,91,6301,23.3464,81,6405,0,2,56,4554,20.8483,82,6954,24.5038,67,8112,0,3,72,5690,31.1393,101,6448,24.4134,84,5413,0,0,123,11202,59.422,10,1102,3.6508,89,8131,0,3,97,9298,29.7025,0,0,0,42,3393,1,1,160,15643,61.6903,0,0,0,57,6109,3,1,1939
8,Carta di Credito,M,15.47,3,8,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Bollettino Postale,M,43.73,2,5,N,N,26,1965,11.0589,3,173,0.7494,24,1399,0,0,21,1339,7.8765,4,102,0.6724,13,828,0,0,50,2784,15.753,0,0,0,33,1609,0,0,28,1568,8.2204,0,0,0,27,780,0,0,31,2276,10.9375,0,0,0,27,911,0,1,63,4735,22.4958,0,0,0,38,1978,0,0,66,10723,43.2569,0,0,0,62,6948,0,0,17,787,4.4302,0,0,0,9,140,0,0,38,2415,12.0288,0,0,0,15,573,0,0,321
8,Carta di Credito,M,15.7,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Bollettino Postale,M,44.49,4,7,N,N,14,415,3.4659,9,379,1.8918,12,365,0,0,55,2996,20.2554,8,332,1.6702,20,1357,0,0,63,2753,19.802,9,404,1.9558,42,4044,0,0,52,3323,21.5378,20,1639,6.23,30,2137,0,0,39,2070,14.0998,3,139,0.6631,11,676,0,0,63,3569,23.8701,8,383,1.7993,15,932,0,0,25,1189,8.3651,7,516,2.0338,21,1022,0,0,14,749,5.0892,6,393,1.6186,23,1286,0,0,19,1264,8.0087,12,537,2.604,8,528,0,0,1074
3,Domiciliazione Bancaria,M,34.98,3,5,N,N,9,536,3.5377,5,236,1.6733,10,410,0,0,29,1359,9.6066,8,1087,3.5883,11,651,0,0,17,959,6.4211,5,253,1.1594,4,184,0,0,11,731,4.6925,1,123,0.4157,9,1105,0,0,2,25,0.328,0,0,0,8,1667,0,0,3,58,0.5924,2,47,0.3259,4,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Domiciliazione Bancaria,M,31.96,2,5,N,N,6,240,1.788,1,25,0.1668,6,143,0,0,10,386,2.9113,5,108,0.7907,6,231,0,0,14,684,4.7741,0,0,0,12,323,0,0,11,528,3.6013,13,566,2.7816,11,705,0,0,21,1336,8.6692,5,301,1.2813,34,1744,0,0,15,2240,12.9212,3,151,0.6936,10,1209,0,0,50,6380,37.8485,0,0,0,41,10941,0,0,25,3946,22.7969,0,0,0,16,2379,0,1,42,2593,17.6225,0,0,0,22,1531,0,0,0
7,Carta di Credito,B,33.77,1,5,N,N,15,1268,6.9531,13,988,3.8538,42,6465,0,0,5,226,1.4796,2,266,0.8821,18,2377,0,0,11,1274,6.5647,18,1224,4.9688,37,5410,0,0,36,3444,18.3946,10,742,2.918,40,5831,0,0,9,929,4.8893,7,515,2.0317,8,1355,0,0,42,5251,26.7132,4,615,1.9754,78,9485,0,0,137,20517,101.5783,14,1843,6.1288,197,25841,0,0,94,8438,45.1874,29,4284,13.9836,97,12385,0,0,93,11509,49.7405,0,0,0,145,14470,0,0,540
7,Carta di Credito,B,19.8,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,24545,104.897,0,0,0,220,17417,0,0,211,24209,103.9597,0,0,0,227,18311,0,0,258,25785,113.9665,0,0,0,237,25522,0,1,788
8,Domiciliazione Bancaria,B,33.08,3,5,Y,N,2,255,1.4471,1,62,0.2608,30,6027,0,0,13,302,2.8529,5,446,1.6496,27,2950,0,1,17,1494,9.4109,0,0,0,67,8561,0,0,22,2323,14.1736,0,0,0,59,10904,0,0,13,1000,6.4655,0,0,0,46,7181,0,0,27,1398,9.9506,0,0,0,48,6606,0,0,5,604,3.6111,0,0,0,26,4206,0,0,17,994,6.8472,0,0,0,16,1540,0,0,10,664,4.4343,0,0,0,19,1953,0,0,40
6,Bollettino Postale,M,47.6,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,25777,108.6796,0,0,0,87,8362,24,9,4365
7,Carta di Credito,M,30.62,2,5,N,N,631,74497,316.1935,0,0,0,5,483,6,8,626,58686,261.5477,0,0,0,6,206,7,9,796,65422,303.6178,0,0,0,3,34,9,8,645,58855,266.2232,0,0,0,2,206,2,3,660,53644,250.0633,0,0,0,6,914,0,6,659,63069,281.9886,0,0,0,7,659,2,5,690,68002,301.6408,0,0,0,12,2221,0,0,537,53856,237.9761,0,0,0,1,3,2,1,567,58585,257.5555,0,0,0,1,397,4,2,1831
7,Bollettino Postale,B,16.78,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371
7,Bollettino Postale,B,47.47,2,5,N,N,59,3913,25.1323,47,2920,12.2751,169,14255,0,0,86,7250,39.5859,26,2310,8.5551,188,15102,0,0,73,9646,40.3188,0,0,0,219,16927,0,0,81,8332,36.6814,0,0,0,214,13343,0,0,80,7102,32.3979,0,0,0,179,8908,0,0,106,12188,52.3692,0,0,0,159,7167,0,0,83,7383,33.6647,0,0,0,176,9297,0,0,37,5311,21.8719,0,0,0,132,7550,0,0,46,4163,18.8992,0,0,0,103,7512,0,0,576
7,Carta di Credito,B,15.14,3,9,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Bollettino Postale,M,40.91,1,5,N,N,41,2471,16.0763,37,2708,10.1184,119,7570,0,2,25,1419,9.4863,18,800,3.892,67,5021,0,0,14,1203,7.0796,19,1060,4.2887,108,7321,0,0,12,921,5.7203,6,474,1.8241,68,6294,0,0,9,997,3.9452,6,288,2.3101,63,5453,0,0,13,1143,6.904,12,1322,4.6001,61,6277,0,0,12,1608,9.0633,7,611,2.2755,54,4773,0,0,5,275,1.8546,10,671,2.7388,53,5300,0,0,16,1148,7.2376,26,2424,8.8459,87,7937,0,2,1107
7,Bollettino Postale,M,19.54,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1629,7.1886,0,0,0,1,21,3,1,14,2371,9.5033,0,0,0,1,147,0,0,26,2366,10.7263,0,0,0,2,189,0,1,149
8,Bollettino Postale,B,15.63,1,5,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Domiciliazione Bancaria,M,30.75,1,5,Y,N,1,148,0.3517,12,1557,3.8538,6,456,0,0,5,194,2.1433,21,1094,4.0072,0,0,0,0,15,819,11.8646,4,354,1.0076,11,766,0,0,10,802,2.3803,24,4747,10.45,0,0,0,0,7,358,4.0712,16,5931,11.6094,2,130,0,0,19,1225,11.3528,7,1345,2.9169,28,1353,0,6,80,11010,49.3397,0,0,0,52,7418,0,2,57,8564,23.114,0,0,0,87,7884,0,6,60,2240,17.3462,0,0,0,81,9059,0,0,0
8,Carta di Credito,M,31.8,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Domiciliazione Bancaria,B,32.62,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0.4209,0,0,0,6,73,0,0,24,1315,9.2162,0,0,0,37,706,0,0,13,1620,9.6438,0,0,0,31,731,0,0,42,4156,25.6287,0,0,0,20,537,0,0,43,3177,20.7187,0,0,0,46,1591,0,0,0
8,Domiciliazione Bancaria,B,31.63,2,5,N,N,44,3005,14.7578,0,0,0,26,2083,5,0,42,3180,15.1451,0,0,0,33,4181,1,0,83,9670,41.4333,0,0,0,83,7899,13,0,94,9174,40.8863,0,0,0,68,7846,13,0,98,9746,43.2435,0,0,0,83,7044,4,0,81,9451,40.3807,0,0,0,64,4795,2,0,71,8439,36.0125,0,0,0,79,7546,0,0,80,8984,38.7926,0,0,0,80,8159,1,0,53,9280,37.0129,0,0,0,38,5968,2,0,540
7,Bollettino Postale,B,16.16,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Carta di Credito,B,36.39,1,5,N,N,206,17329,106.6287,67,6562,31.7492,134,9718,0,0,259,23235,139.6577,56,7386,75.318,122,7679,0,0,381,29712,183.9542,97,7487,45.2313,195,13762,0,0,348,28928,176.072,20,1108,9.9831,136,8720,0,0,295,21103,112.5984,0,0,0,158,6869,0,0,382,22583,115.376,0,0,0,147,7254,0,0,280,17037,92.4293,0,0,0,87,5951,0,0,374,27575,131.4088,0,0,0,133,13227,0,0,393,33210,162.9504,0,0,0,134,9090,0,0,1571
8,Carta di Credito,M,19.8,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2219,14.2614,0,0,0,49,6491,0,0,17,1850,11.234,0,0,0,11,1604,0,0,34,4388,25.9933,0,0,0,11,1330,0,0,106
8,Domiciliazione Bancaria,B,39.57,1,5,N,N,3,76,0.6791,0,0,0,3,32,0,0,9,198,1.8928,2,42,0.3135,8,312,0,0,5,63,0.8227,0,0,0,4,43,0,0,6,423,2.7873,0,0,0,12,557,0,0,10,157,1.8376,0,0,0,11,167,0,0,21,1353,9.1015,0,0,0,25,873,0,0,5,133,1.1977,0,0,0,20,294,0,1,5,136,1.2132,0,0,0,18,337,0,0,17,776,5.7316,0,0,0,16,1110,0,0,64
6,Carta di Credito,M,31.47,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5105,22.4085,0,0,0,49,4149,1,0,257,22014,113.3644,0,0,0,318,23119,2,0,549
8,Domiciliazione Bancaria,M,18.65,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3463,21.7707,0,0,0,23,1813,0,0,4,310,2.0013,0,0,0,0,0,0,0,0
7,Carta di Credito,B,19.5,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,47314,331.6175,0,0,0,0,0,0,0,119,23097,90.68,0,0,0,0,0,0,0,365,119823,448.9637,0,0,0,0,0,0,0,2805
8,Carta di Credito,F,23.01,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,124,1.0484,0,0,0,24,1432,0,0,27,1390,9.9108,0,0,0,63,3383,0,0,39,2591,17.3018,0,0,0,54,5315,0,0,19,1181,8.0128,0,0,0,27,2214,0,0,9,899,5.5354,0,0,0,29,1152,0,0,23,3014,17.8162,0,0,0,38,3958,0,2,34,3708,22.5087,0,0,0,13,378,0,0,0
7,Domiciliazione Bancaria,B,23.67,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,29840,108.8417,0,0,0,89,9087,0,0,52,15298,57.3593,0,0,0,77,14207,0,0,37,13738,50.5074,0,0,0,121,11129,0,0,28,7016,26.7349,0,0,0,98,7592,0,0,29,7830,29.6033,0,0,0,105,14481,0,0,4,540,2.2476,0,0,0,9,1002,0,0,28,5858,22.799,0,0,0,89,13003,0,0,0
6,Domiciliazione Bancaria,F,44.32,1,5,N,N,56,5867,25.7216,0,0,0,83,5747,2,0,62,6704,29.186,0,0,0,126,16815,17,0,50,5898,25.2083,0,0,0,124,10929,13,0,34,3081,13.9831,0,0,0,72,17107,9,0,91,12170,50.7548,0,0,0,242,31590,28,0,65,6840,29.9571,0,0,0,229,24306,26,0,48,4624,20.5689,0,0,0,121,7775,11,0,20,2040,8.9977,0,0,0,44,3112,3,0,49,3773,17.7795,0,0,0,69,3663,2,2,175
8,Carta di Credito,F,30.62,1,9,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Carta di Credito,M,24.91,3,5,N,N,15,910,6.2114,0,0,0,10,674,0,0,139,6313,46.6996,0,0,0,186,8145,0,0,71,3374,24.5172,0,0,0,134,6036,0,0,164,10095,68.6588,0,0,0,178,9428,0,0,110,10769,66.4339,0,0,0,152,7336,0,0,158,8105,57.8411,0,0,0,150,8062,0,0,176,8215,60.0634,0,0,0,221,10432,0,0,49,5287,32.1494,0,0,0,74,3662,0,0,111,4276,33.2696,0,0,0,175,5441,0,0,0
8,Carta di Credito,F,30.75,2,9,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2995,19.7855,0,0,0,40,2809,10,0,173,14910,94.258,0,0,0,75,9368,330,0,1447
7,Domiciliazione Bancaria,B,18.65,1,5,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,66305,273.2553,0,0,0,385,43740,0,0,504,67608,281.8068,0,0,0,907,123942,0,3,0
7,Carta di Credito,F,25.44,3,5,N,N,582,31446,221.0059,0,0,0,172,9539,0,0,583,23888,182.6068,0,0,0,300,18204,0,0,528,19859,156.1864,0,0,0,275,12109,0,0,417,18989,113.0731,0,0,0,188,8389,0,2,424,20541,113.5973,0,0,0,147,5853,0,0,451,19133,111.3951,0,0,0,231,8521,3,0,695,23223,150.1851,0,0,0,317,10691,2,0,545,26062,144.6518,0,0,0,233,9015,0,0,473,21101,120.3639,0,0,0,251,13442,0,1,590
8,Domiciliazione Bancaria,M,38.59,3,7,N,N,55,4271,27.4068,15,1327,4.0278,297,53862,6,18,51,3055,20.9201,0,0,0,286,49223,4,2,75,3584,26.109,0,0,0,366,78461,18,7,71,2928,22.3352,0,0,0,310,55594,8,4,58,3519,23.9187,0,0,0,276,49471,2,2,42,2897,19.1817,0,0,0,276,43050,2,5,45,4281,26.5795,0,0,0,308,54035,13,4,9,1054,6.3292,0,0,0,168,29022,26,10,34,3146,19.629,0,0,0,221,29349,20,2,0
8,Domiciliazione Bancaria,B,23.54,4,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,533,4.3837,0,0,0,6,124,0,0,34,1701,12.2266,0,0,0,8,184,6,0,50,2455,17.7424,0,0,0,7,110,4,1,32,1636,11.6864,0,0,0,2,144,1,0,45,5445,32.5445,0,0,0,7,303,0,0,74,5718,36.9354,0,0,0,10,956,0,0,53,5207,32.1525,0,0,0,6,757,1,0,0
8,Domiciliazione Bancaria,M,21.18,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,789,5.7983,0,0,0,4,168,0,0,50,2872,19.8774,0,0,0,13,725,0,0,40,4529,27.3361,0,0,0,19,1056,0,0,51,4142,26.3863,0,0,0,16,1126,0,0,27,1077,8.3067,0,0,0,15,1085,0,0,0
